Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.3363874800685562,52.205897095562015,7.225364841692218
10,-10.637032693194929,3319.713927554341,57.61695868018669
20,-13.441299191319368,4288.149303093687,65.48396218230603
30,-12.313791180502633,4573.191817507907,67.62537850177186
40,-10.537043833343736,4563.432873046863,67.55318551368886
50,-9.060170151526748,4438.776782247727,66.6241456399084
60,-7.901003517389059,4438.513819943808,66.62217213468656
70,-6.871206726002848,4425.815130762421,66.52680009411561
80,-6.575700153104424,4411.348763932031,66.4179852444504
90,-6.589455578415461,4510.202427003123,67.15804067275283
100,-6.338786250687088,4458.203577402174,66.76978042050291
