Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.0016751652135466107,0.24340455615695444,0.4933604728359929
20,-3.186856193452228e-05,0.48772762435423567,0.698374988350983
30,-0.0005697691676081751,0.7312383509813133,0.8551247575537229
40,-0.0016792476771261488,0.9718610826236845,0.9858301489727754
50,-0.0011895493700841355,1.2137615665142978,1.1017084761924534
60,-0.00046882211969648144,1.4548290036627523,1.2061629258366187
70,-0.0014914696534784433,1.6956922114554847,1.3021874717011697
80,7.446378918697134e-05,1.9349314133440803,1.3910181211415185
90,-0.001269673852471923,2.1731312116159396,1.4741544056224027
100,-0.0008718620340175666,2.404825081912648,1.5507498450467916
