Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.001683920503489314,0.2432973509484097,0.4932518129195368
20,-3.50149356548025e-05,0.48745706057985233,0.6981812519538549
30,-0.0005548197153205906,0.730765919050307,0.8548484772462936
40,-0.0016606412097382554,0.9711542427769466,0.985471583952042
50,-0.0011852426534991948,1.2128837051950416,1.1013099950490968
60,-0.0004566725998618072,1.4537374736825546,1.2057103606101072
70,-0.001459727329889995,1.6943162172823163,1.3016590249686422
80,0.0001128319116383194,1.9332127509735786,1.3904002125192512
90,-0.0012398876204658123,2.17114217362049,1.473479614253448
100,-0.0008408344137125005,2.4024072277410538,1.549970073175948
