Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.0016689396596696617,0.2441521515872804,0.4941175483498642
20,-2.8900710271486775e-05,0.48944447405393987,0.6996030832221509
30,-0.0005766202468458906,0.7338978391982787,0.8566783755869403
40,-0.001687440440570858,0.9755931387453728,0.9877211847203505
50,-0.0011957908046940626,1.2190497340444182,1.1041058527353336
60,-0.00047114848582229777,1.4615864803835337,1.2089609093695022
70,-0.0015131542845348916,1.7039631166548495,1.3053593821836382
80,4.7326325247371354e-05,1.9447907998867342,1.3945575642069188
90,-0.001281427119466279,2.1844935641004595,1.478003235483759
100,-0.0008852818921596137,2.418303362385631,1.5550895030144185
