Oc,media_erro,var_erro,desvio_padrao_erro
0,-3.498139276236599e-06,2.2628648374992686,1.5042821668487827
10,9.947106488157711,414.13681743117826,20.350351776595367
20,19.938169208608198,783.9462741271825,27.999040592977156
30,29.986851451734427,1112.074375030193,33.347779161890124
40,39.99649492158711,1408.477178312036,37.52968396232556
50,49.97923412867353,1682.0578190710778,41.012898203748996
60,60.01439058236015,1935.1325261343043,43.99014123794449
70,70.08472508685801,2154.8501915705288,46.420363974989776
80,80.09150327755545,2339.0555338947956,48.36378328765023
90,90.05218226761588,2491.336022665971,49.913285031802616
100,100.0253167881082,2621.1437584447385,51.19710693432529
