Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,-0.06735703028397429,891.6374163058076,29.860298329149487
20,0.04644238518356414,1540.4878155128515,39.249048593728375
30,0.03312851166307185,2151.8307212803547,46.38782945213491
40,0.09032562230276274,2824.0505011383552,53.141796179075044
50,-0.06936089633053057,3287.449276815413,57.3362823770029
60,0.086266534778334,3692.4287963474817,60.76535852233147
70,0.06268773312635843,4013.2532934032893,63.35024304139085
80,-0.020497107821621792,4291.457225055371,65.50921481024919
90,0.04542381595778548,4413.152295126889,66.43156098667929
100,0.15537342891460557,4541.480665100954,67.39050871673959
