Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,-0.04539759060985645,892.9689932960216,29.88258679057122
20,0.069037634016915,1565.8036826283474,39.57023733348522
30,0.05355143182283617,2115.1784868874993,45.99106964278499
40,-0.03708634562742036,2748.6115357009967,52.42720224941434
50,-0.007743332983516535,3193.0459403980644,56.50704328132967
60,0.099270735123055,3623.2787493152587,60.193676987830365
70,-0.05992403363181878,3999.9841003322786,63.24542750533258
80,-0.031159838683922268,4270.417355434649,65.34843039763578
90,-0.04744993610765495,4380.002396995182,66.18158654032995
100,0.010888464341174452,4471.293417981243,66.86773076739813
