Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,0.11329124769350478,849.5592546723163,29.147199774117517
20,0.011823861787841828,1701.4660182251976,41.24883050736345
30,0.1942295145336387,2301.4069218546056,47.972981164970406
40,0.09160957087705685,3003.484652561641,54.804056898751945
50,0.0684187786439044,3449.1461973905703,58.72943212215294
60,-0.011775468480401603,3891.3479636660413,62.3806697917395
70,0.00721931565365856,4290.343704399358,65.50071529685273
80,-0.030186063527387234,4481.485590615923,66.94389883040816
90,-0.012630146851776278,4742.677314599757,68.86709892684428
100,-0.0562639681322086,4781.716467460201,69.14995638075415
