Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,0.01555034205705649,843.1155199955097,29.036451573763447
20,-0.027471605906195306,1480.6199297348119,38.47882443285933
30,0.05079869684901618,2155.814302608586,46.43074738369592
40,-0.07594366513182986,2862.5725575056003,53.50301447120153
50,0.022970010403394314,3194.1286131093775,56.516622449588915
60,-0.07170596690669209,3706.975103068382,60.88493330100955
70,0.00906322702683423,3932.7318165441707,62.71149668556931
80,-0.03020258341157851,4258.704096531376,65.25874727981972
90,0.06033906308686129,4392.902738958524,66.27897659860572
100,-0.09834786879652367,4520.805826567329,67.23693796245728
