Oc,media_erro,var_erro,desvio_padrao_erro
0,32.39530443875668,717227902.6999294,26781.110931026167
10,90.28293552206341,3468246420.707549,58891.81964167476
20,14.03606606358755,149415401.2989176,12223.55927293346
30,-4.78071502808333,1052966663.1536357,32449.447809687543
40,-21.663135621263855,142403522.5882625,11933.294708011803
50,3.6475545683684896,45886761.024282284,6773.976751088115
60,-0.3694722505146245,50642044.159561634,7116.32237602834
70,-13.780685380561918,180720067.79932785,13443.216423138023
80,7.787159472266926,164308295.05357334,12818.279722863492
90,4.095432848919888,102682042.11034784,10133.214796418155
100,-26.466515911441334,1155658277.62468,33994.97429951492
