Oc,media_erro,var_erro,desvio_padrao_erro
0,-32.49407926792905,2657939406.775912,51555.207368178744
10,-5.569056378895754,65635663.82756333,8101.584032000367
20,35.560627865507335,1045606288.1600505,32335.835974349735
30,16.6946288204715,164638541.720428,12831.155120269881
40,2.5447570002748487,81136861.44549805,9007.600204577135
50,0.13807891563381802,908041799.7910336,30133.73192604981
60,-42.10873908737813,1857362190.934268,43097.12508896931
70,-3.5336388980039133,88683160.68497418,9417.17371003499
80,107.70376002700478,15225848095.532084,123393.06340119806
90,-8.5144158731484,142860100.83088407,11952.409833622844
100,-2.35802393223807,98517317.8347086,9925.589042203419
