Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,0.0008324070293166957,122.04920951545924,11.047588402699443
20,0.001993370258773818,224.60236567161928,14.986739661167778
30,-0.0029438115445593782,320.9681209969467,17.915583188859543
40,-0.004327302681088764,414.9327950385139,20.36989923977323
50,-7.835600512989088e-05,508.83060153039577,22.557273805369206
60,-0.003432285660699312,599.7157099442302,24.48909369381052
70,-0.008708007898707694,689.0016697943094,26.248841303842525
80,-0.006817833145463909,773.0995118509594,27.80466708757649
90,-0.0026530928997513304,853.3583554589949,29.212298017427436
100,-0.005844417830789017,930.0046299259049,30.49597727448499
