Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.0020829305108176917,116.79055615824247,10.806967944721706
20,0.00042266001414977846,213.0649306380658,14.596743836831068
30,0.0014927888687972903,304.10775891410066,17.438685699160377
40,0.0012231206699607421,393.7502636867391,19.84314147726461
50,0.0024555894295728168,483.552416400797,21.989825292639253
60,-0.000512994873033087,571.2993952060016,23.901870119427926
70,0.001708519611496512,658.2118360427245,25.655639458854353
80,0.0037529097913720708,740.8104933101702,27.217834103950487
90,0.0040949767838106615,820.3782704663622,28.642246253853106
100,0.0010115725252902966,896.9506927000652,29.949135091018327
