Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906635312877,0.28950215328131146,0.5380540430861118
10,7.754744451784669,778.9645539658798,27.90993647369839
20,-14.587006758777616,1489.7961404279731,38.59787740832355
30,-37.05911567476944,2092.95135383968,45.74878527173897
40,-59.446567984653015,2606.0257324842214,51.04924810890187
50,-81.76733941106596,3065.7128282295926,55.3688796006348
60,-104.2125001815563,3464.1118702466106,58.85670624700817
70,-126.73393298172157,3763.7937627128435,61.34976579183366
80,-149.11146533318265,3970.2652377103777,63.01004076899473
90,-171.3838713922092,4111.596322521157,64.12173050161043
100,-193.69050884661337,4177.578798055469,64.63419217454079
