Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906194791348,0.19103528185572588,0.4370758307842312
10,7.754738752568642,587.2902350038506,24.234071779291458
20,-14.586976560298202,1123.8837910582938,33.52437607261758
30,-37.05911263954038,1576.2725079392455,39.70229852211639
40,-59.44652974661633,1963.0279757617013,44.30607154512462
50,-81.7672967386601,2312.351934189462,48.086920614544056
60,-104.21264992217918,2613.5440570263427,51.122833030127964
70,-126.73399806065191,2835.1064175078004,53.24571736306874
80,-149.11176445240756,2992.468811992187,54.70346252288046
90,-171.38367508527313,3101.081380836336,55.68735386814798
100,-193.69038446407768,3148.036786146535,56.10736837659146
